000619  3- 3o 0+ 1-  0+ 2o 2- 1+   12o Q9K  6 0.3
000620  2+ 2- 2o 2o  2+ 1o 1o 1o   13+ Q8   6 0.3
000621  1o 1- 1- 1o  1+ 2- 2- 3+   11+ Q6K  6 0.3
000622  4- 2o 2o 3o  2+ 2- 3+ 1+   19+     11 0.6
000623  2+ 4- 2o 2-  5+ 4+ 5+ 4o   29- D4  27 1.2
000624  5- 4o 4o 2+  1+ 1o 1o 2o   20+     15 0.9
000625  1+ 1- 1- 1-  1- 1- 2- 3+   10- Q4K  6 0.2
000626  3- 3+ 4+ 5o  5+ 4+ 6o 5-   36- D2  40 1.4
000627  4+ 3- 3o 2+  4- 3o 3o 4-   26-     18 1.0
000628  3o 3o 1+ 1+  2o 2o 2o 3o   18-     10 0.5
000629  3+ 2+ 3- 1o  2- 1+ 1- 1+   14+ Q0A  8 0.4
000630  0+ 0+ 0+ 1+  1o 1+ 2+ 2-    9- Q1   4 0.2
000701  2+ 1o 2+ 1+  1o 1- 3- 2+   14- Q9A  7 0.3
000702  1o 2- 1o 1-  1o 1+ 1o 1o    9- Q1   4 0.1
000703  2o 2- 1+ 2o  3- 2- 2o 3-   16o      8 0.4
000704  2+ 2o 1- 2o  3+ 2o 2o 2-   16o      8 0.4
000705  1+ 2- 2+ 3-  3+ 3o 2- 1-   17-      9 0.5
000706  1- 1+ 1+ 1o  2o 2- 2o 1+   11+ Q4   5 0.2
000707  2o 1+ 1o 1+  1o 1o 2- 2-   11o Q2   5 0.2
000708  2- 2o 1- 2-  2+ 2+ 2- 0+   13- Q7   6 0.3
000709  1- 1o 2- 2-  2- 1+ 2- 2+   12o Q6   6 0.3
000710  2- 2+ 4o 3+  4- 4- 5- 3o   26+     20 1.0
000711  3+ 4+ 3+ 4+  5+ 4+ 4+ 5o   34+ D5  34 1.3
000712  4- 3- 1+ 2+  1- 2- 2- 2-   16-      9 0.5
000713  1o 2o 2+ 6-  7o 6+ 3- 3o   30o     42 1.5
000714  3o 3o 3+ 4o  4o 7+ 7- 5-   36o D2  51 1.6
000715  3o 4- 5- 4+  8o 9- 9o 9-   50o D1 164 2.0
000716  8- 6o 4+ 5-  5- 3o 2o 2-   34o D3  50 1.6
000717  3o 3- 2+ 2+  2+ 1+ 1o 1+   16+      8 0.5
000718  2- 2+ 2+ 1+  3o 3o 3o 3+   20o     12 0.7
000719  2+ 1o 1- 1o  2o 4+ 4- 4+   19+     14 0.8
000720  5- 6o 5+ 5o  4o 2+ 3+ 3o   34- D4  36 1.4
000721  3- 2o 1o 1+  2+ 1+ 1+ 2-   14- Q8A  7 0.3
000722  2- 2+ 2+ 3+  2+ 4- 3o 2o   21-     12 0.7
000723  2o 2+ 1+ 2-  4- 5- 6o 3+   25o     23 1.1
000724  2+ 2+ 1+ 0+  1- 0+ 0+ 2-    9+ Q3   5 0.2
000725  1+ 1+ 1- 1o  2- 2o 1+ 2o   11+ Q5   5 0.2
000726  2o 2+ 3+ 3-  4- 3- 4+ 5-   26-     19 1.0
000727  4- 2o 1- 0+  1- 1o 2- 2+   12+ Q0A  7 0.4
000728  3- 3o 5- 4+  6- 6- 3+ 2-   31o     32 1.3
000729  4o 4- 4- 6-  5- 3+ 2+ 3-   30o     27 1.2
000730  3- 3o 1o 1+  2+ 2- 2o 2o   16o      8 0.4
000731  1+ 2o 3+ 2o  3- 3o 5+ 5o   25-     21 1.1
000801  2+ 2o 2- 2+  2o 4- 3o 3+   20+     12 0.7
000802  3+ 3o 2o 2-  1+ 2+ 3o 2+   19o     10 0.6
000803  2+ 2+ 2o 2+  2o 3- 3- 2o   18+      9 0.5
000804  3+ 3o 3+ 3+  3o 4- 3+ 3-   26-     17 0.9
000805  2+ 3o 5o 5-  3+ 4o 3o 4o   29+ D5  25 1.2
000806  4o 4+ 2+ 2+  3o 3- 2+ 3+   24+     16 0.9
000807  1+ 1o 2- 3-  3- 1+ 2o 2o   15-      7 0.4
000808  2- 1+ 2o 1+  2+ 2- 2o 2o   14+ Q9   6 0.3
000809  2- 2- 1o 1o  1o 1o 1o 2+   11- Q7   5 0.2
000810  1o 3- 5- 4o  4+ 3o 3+ 5+   28+     25 1.2
000811  6- 6- 5o 4+  4+ 3- 5o 6-   38+ D2  47 1.5
000812  5o 7+ 8- 8-  7+ 7+ 6+ 4-   52+ D1 123 1.9
000813  4+ 6- 3o 2-  2+ 2- 2- 3-   23o     19 1.0
000814  1- 1o 1- 1o  2+ 3+ 4- 4+   17o     12 0.7
000815  3o 4- 1o 2-  1+ 1+ 2- 1+   15o      8 0.5
000816  2o 2o 2+ 1+  2o 1+ 2- 2o   15-      7 0.3
000817  2o 3- 2- 2o  2- 1o 1+ 1+   14- Q8   6 0.3
000818  2- 1+ 0+ 0+  0+ 1- 1- 1-    6o Q3   3 0.1
000819  1o 0+ 0+ 1-  1o 2+ 1+ 1o    8o Q4   4 0.1
000820  0o 0+ 0o 2-  1- 2+ 2o 1o    8o Q6   4 0.1
000821  2o 3+ 2- 3-  2- 2- 2o 4-   19-     10 0.6
000822  1+ 1+ 1- 0o  0+ 0+ 0o 1-    5- Q1   2 0.0
000823  0+ 0o 1- 2o  2+ 3+ 2+ 1+   12+      7 0.3
000824  2+ 3o 3- 2o  2- 1+ 1o 1-   15-      8 0.4
000825  0o 1o 0+ 0+  1- 1- 2- 1o    6- Q2   3 0.1
000826  1o 1+ 2- 1+  2- 1+ 1- 1-   10- Q5   5 0.2
000827  2o 1o 1- 1o  3- 2o 2o 2+   14- Q0A  7 0.3
000828  2+ 1+ 2o 3+  4o 5o 5+ 5o   28+ D4  27 1.2
000829  6- 5- 5o 4o  3o 4+ 5- 3o   34+ D3  35 1.4
000830  4- 3o 2o 3-  2+ 2+ 2o 3+   21+     12 0.7
000831  3+ 3- 2+ 3+  3o 3- 2o 3+   23-     14 0.8
000901  3+ 3- 4- 3+  3- 3- 4- 3-   25-     16 0.9
000902  4o 4- 4+ 4+  4o 4o 2+ 2+   29o     23 1.1
000903  1- 2o 1- 1-  1+ 2- 3o 3-   13- Q7A  7 0.3
000904  1+ 1o 2- 2-  3- 3o 6- 4o   21o     18 1.0
000905  1+ 2- 1+ 1o  1+ 2+ 3o 2+   14+ Q9A  7 0.4
000906  1+ 1- 1+ 0+  2+ 4o 4- 4o   18-     12 0.7
000907  3o 3- 3o 3-  3- 3+ 3+ 3+   24o     15 0.8
000908  3o 2o 3- 4-  4- 4- 3o 4-   25+     17 0.9
000909  2+ 2o 2- 1+  2o 1o 0+ 0o   11- Q4   5 0.2
000910  0o 0+ 1- 2-  1o 1+ 2- 1+    8o Q1   4 0.1
000911  0o 0o 0+ 1o  1+ 2+ 1+ 2-    8o Q3   4 0.1
000912  2o 3+ 3- 4o  4+ 3o 4+ 4o   28-     21 1.1
000913  4o 4- 2- 1-  1+ 1+ 1o 2-   15+ Q0A 10 0.5
000914  1o 2o 2- 1-  1- 1o 1o 1o    9o Q2   4 0.2
000915  0+ 3- 1- 1o  1o 2- 3+ 5o   16-     12 0.7
000916  4- 3o 3- 3+  3o 4- 4+ 6+   30o D5  29 1.3
000917  5- 4o 2+ 3o  4o 5- 5+ 8+   36+ D2  56 1.6
000918  8- 6- 5o 6o  6o 6o 3o 3o   42+ D1  70 1.8
000919  3o 3o 3o 5o  6o 4o 3o 4-   31- D4  30 1.3
000920  4- 4- 1o 3-  3+ 2o 2- 2-   20-     12 0.7
000921  2o 3- 2o 3o  3- 2- 2o 2-   18-      9 0.5
000922  3- 2+ 2- 1+  2- 1+ 2- 1-   13+ Q5   6 0.3
000923  2o 3o 2- 1o  2- 2- 1+ 1o   13+ Q6A  7 0.3
000924  0+ 1+ 1- 1o  1+ 3o 5o 3+   16o     12 0.7
000925  3- 3- 3o 3+  3+ 4o 4- 4o   27-     19 1.0
000926  5- 4o 4- 4-  4+ 3o 3o 3+   30-     24 1.1
000927  3- 3- 3+ 3-  2+ 2+ 2o 3-   21-     11 0.7
000928  2+ 4- 2- 3+  3+ 3- 1o 1-   19-     12 0.7
000929  2o 2+ 1- 2+  2o 2- 2- 2-   14+ Q8A  7 0.3
000930  3+ 4o 5+ 5o  6- 5o 5o 6+   40- D3  51 1.6
001001  4o 4- 3+ 2o  2- 3- 2- 1o   20o     13 0.7
001002  0+ 1o 1+ 2-  2+ 4+ 2+ 3-   16o     10 0.6
001003  4+ 5- 5o 4o  5+ 4o 1+ 2o   31-     30 1.3
001004  2o 3+ 5o 5o  6+ 6- 7+ 6-   40+ D2  63 1.7
001005  5+ 7- 8- 7+  8- 7- 6+ 5o   53- D1 116 1.9
001006  3- 1- 1- 0+  1o 0+ 1o 1-    7+ Q5   4 0.1
001007  0o 1o 1+ 1o  2+ 2- 2- 0o    9o Q7   4 0.1
001008  0o 0+ 0+ 0+  0+ 0+ 1- 2o    4+ Q2   2 0.0
001009  1- 0+ 0+ 0+  1o 1o 2- 2o    7+ Q4   4 0.1
001010  2o 2+ 3o 2+  2- 2o 1o 2o   16+      8 0.4
001011  4o 5- 2+ 2-  3- 1+ 3+ 1o   21o     15 0.8
001012  2+ 1o 1o 1+  2- 1o 1o 3o   12+ Q9K  6 0.3
001013  6o 7- 3o 2+  4o 4o 3o 2-   31- D5  36 1.4
001014  4- 5- 6- 5o  5o 5+ 4+ 5o   39- D3  45 1.5
001015  2o 3o 2- 2-  2o 2- 2o 2o   16o      8 0.4
001016  4+ 2o 1+ 1+  2- 3- 2o 2o   17+     10 0.6
001017  3o 3o 2o 2o  2o 2o 3o 3-   20-     11 0.6
001018  3o 2+ 2- 2o  3- 2- 2- 3-   18-      9 0.5
001019  3- 3- 2+ 2o  3o 1+ 1+ 2o   17+      9 0.5
001020  1- 1o 0+ 1-  0+ 1- 1o 0+    5o Q1   3 0.1
001021  0+ 0o 0+ 1-  2- 1+ 1o 0+    6- Q3   3 0.1
001022  1- 1- 2o 3o  3+ 5- 4+ 3-   21+     16 0.9
001023  4o 3+ 4- 4-  2+ 2- 2o 2+   23o     15 0.8
001024  2+ 2- 2+ 3+  3- 1+ 2- 2-   17o      9 0.5
001025  0+ 1- 2o 2o  3- 1o 2- 2o   12+ Q8   6 0.3
001026  3- 2+ 2o 2o  2o 1o 2- 2+   16o Q0A  8 0.4
001027  2+ 0+ 1+ 1+  1o 1o 1- 1o    9o Q6   4 0.2
001028  1- 1- 2+ 5-  4o 2+ 3o 5+   23o     20 1.0
001029  6o 6o 4- 4o  3o 3+ 3+ 3-   32o D4  34 1.3
001030  5o 4- 3- 3+  2- 2o 2- 1o   21o     15 0.9
001031  3- 3- 2- 2+  2o 4o 3- 3+   21+     13 0.7
001101  3+ 2+ 2o 0+  1o 1o 1+ 2+   14-      7 0.4
001102  3- 1- 0+ 0+  1o 1- 1- 1-    7o Q5   4 0.1
001103  0o 0o 0+ 0+  1o 1o 2o 2o    7- Q4   3 0.1
001104  3o 5o 4o 4o  4- 4o 4- 4-   31o     26 1.2
001105  4- 3o 2o 1-  3o 3+ 3+ 3+   22+     14 0.8
001106  3+ 4- 4o 5o  5+ 6- 7o 6-   40- D1  55 1.6
001107  6o 7- 5+ 5+  4- 3- 4o 2o   36- D3  46 1.5
001108  2o 4- 5- 4+  3+ 3- 2- 2+   25-     18 1.0
001109  3- 2o 2- 1o  3o 3+ 3o 4o   21-     13 0.7
001110  4o 4o 6o 6+  5+ 3+ 3o 3o   35o D5  42 1.5
001111  2+ 3+ 2- 2+  3+ 4o 4o 3o   24o     16 0.9
001112  3o 4o 4o 4-  3+ 4o 2+ 3-   27o     20 1.0
001113  2- 3o 1+ 3-  2o 2o 2+ 2+   17+      9 0.5
001114  2o 3- 1- 1-  1- 1- 1+ 2-   10+ Q6   5 0.2
001115  1o 1o 1o 1-  1o 0+ 2o 1o    8o Q3   4 0.1
001116  1- 0o 1- 0o  0+ 0o 1o 2+    5o Q2   3 0.0
001117  1+ 0+ 1- 1-  1- 1- 0+ 0o    5- Q1   3 0.0
001118  0o 0o 0o 0+  1+ 1+ 3- 3o    9- Q7K  5 0.2
001119  2- 2+ 2o 2o  1+ 2- 1o 2o   14o      6 0.3
001120  1+ 2- 3- 2o  2- 3o 2+ 1o   16-      8 0.4
001121  3o 2o 2o 2-  2+ 2+ 3- 2+   18+      9 0.5
001122  2+ 2- 1+ 2+  3- 3- 2- 2-   16+      8 0.4
001123  2o 3- 1- 2-  2- 2- 2- 0o   12o Q9   6 0.3
001124  0+ 2+ 2- 3-  2- 3o 3+ 4-   19-     11 0.6
001125  3o 3- 1- 1-  0+ 1- 2+ 1+   12- Q0K  6 0.3
001126  1+ 2- 4- 3-  4o 4- 6- 6-   28+     28 1.2
001127  6+ 6o 6- 5-  4o 3- 4o 3-   36o D4  45 1.5
001128  3o 4+ 5o 4+  5- 4- 4+ 4o   33+     31 1.3
001129  6+ 7- 7- 5-  5o 3+ 2+ 3o   38o D2  56 1.6
001130  2- 2o 2- 2-  1+ 2- 1o 2o   13o Q8   6 0.3
001201  2o 2+ 1- 2-  2o 2+ 1- 0+   12o      6 0.3
001202  0o 0o 1- 1-  1+ 2- 1o 1o    6+ Q6   3 0.1
001203  1o 2o 3o 2o  3o 3o 3o 1+   18+     10 0.6
001204  3- 3o 3- 2o  2- 1o 1+ 3-   17o      9 0.5
001205  1+ 2o 1o 2-  2o 1o 0+ 0+   10- Q9   5 0.2
001206  0+ 1o 2- 2-  1+ 3o 2+ 3-   14o      7 0.4
001207  3o 3o 3+ 3-  3+ 2o 2+ 4o   24- D4* 15 0.9
001208  4- 3+ 3o 3o  4o 3+ 3o 3+   27- D2* 18 1.0
001209  3o 4- 3+ 3-  2+ 3+ 3+ 4+   26o D3* 18 1.0
001210  3+ 3o 2+ 2o  2o 2o 3- 3-   20o D5* 11 0.6
001211  3o 3- 2+ 2-  2- 1- 1+ 3-   16o      8 0.5
001212  1o 1+ 1- 1o  2- 1+ 2+ 1+   11-      5 0.2
001213  3- 2- 1- 1o  1- 0+ 1- 1+    9o Q0   5 0.2
001214  0+ 0+ 1- 1-  1- 0+ 0+ 1+    5- Q3   3 0.0
001215  1- 0o 0+ 1-  1- 0+ 1- 0+    4- Q1   2 0.0
001216  0o 0o 0+ 0+  1o 1+ 2- 1+    6o Q7   3 0.1
001217  2o 2+ 1o 1+  3o 2+ 3+ 1o   16+      9 0.5
001218  2- 3- 2o 2+  2- 3- 3- 2o   18-      9 0.5
001219  2o 2- 1- 2o  1+ 1+ 1+ 0+   11-      5 0.2
001220  0o 0o 1- 1+  1- 1- 1+ 1-    5+ Q4   3 0.0
001221  0+ 0o 0+ 2-  2- 2- 1- 1+    8- Q8   4 0.1
001222  0+ 1+ 1o 1-  1- 1o 2- 4-   10+      6 0.3
001223  4+ 6- 4o 2+  3- 2+ 2o 2o   25+ D1  21 1.1
001224  2- 3o 1o 1-  1- 1- 1+ 1+   10+      6 0.2
001225  2o 1o 1- 1-  3o 2+ 0+ 2+   12+      6 0.3
001226  2- 1+ 1o 1o  0+ 1o 2o 3-   11o      6 0.2
001227  2o 1+ 1o 1o  2+ 3+ 2+ 2-   15o      8 0.4
001228  2+ 1o 1+ 1o  3o 1+ 1o 0+   11+      6 0.3
001229  1o 3+ 2- 1o  0+ 1o 1+ 2o   12-      6 0.3
001230  1+ 1- 1- 1o  1o 1- 0o 1o    6+ Q5   3 0.1
001231  1+ 0o 0+ 1o  1- 0o 0o 0+    4- Q2   2 0.0
010101  0o 0+ 1o 1o  0+ 0+ 1- 1-    4+ Q1   2 0.0
010102  1+ 0+ 0o 0o  1- 0+ 1o 3-    6+ Q4   4 0.1
010103  2+ 4- 2+ 2+  2+ 1- 1- 1o   15+      8 0.5
010104  2+ 1+ 3o 2+  3o 3o 2+ 2+   20-     11 0.6
010105  2- 1- 1- 0+  1- 0+ 1+ 3o    9- Q9K  5 0.2
010106  2o 1o 1o 1-  1o 1o 0+ 1o    8o Q3   4 0.1
010107  2o 2- 1+ 1-  0+ 1o 1o 2o   10o Q8   5 0.2
010108  2o 2o 1o 2-  1o 2o 4o 4-   17+     10 0.6
010109  2o 1- 1o 2-  2- 1o 1+ 1+   11- Q0   5 0.2
010110  0+ 0+ 0+ 0+  1o 3o 2o 2+   10-      5 0.2
010111  2- 0+ 1- 1o  2- 3- 3- 3-   13+      7 0.4
010112  3+ 3o 3- 2-  1o 0+ 0o 0+   12+      7 0.4
010113  1o 1o 2- 2+  3- 1+ 1- 1+   12o      6 0.3
010114  2+ 3- 2+ 2-  1o 1o 2+ 2o   15+      8 0.4
010115  1- 0o 1+ 2o  2+ 1+ 2- 3o   12+      6 0.3
010116  1o 0+ 1+ 1+  3o 2- 1o 1o   11-      6 0.3
010117  3o 2- 1- 0+  1+ 2+ 2o 1+   13-      6 0.3
010118  0o 0o 1+ 2o  1+ 1- 1o 2o    8+ Q6   4 0.1
010119  2- 1+ 0+ 0o  1o 1o 1+ 2o    9- Q5   4 0.1
010120  1- 1- 3- 2+  2+ 2+ 3- 3+   17o      9 0.5
010121  2+ 3- 3- 4o  3+ 4- 4- 4o   26+ D2* 19 1.0
010122  4- 3+ 2+ 2+  2+ 3- 2o 3-   21+     12 0.7
010123  2o 2- 0+ 4o  3o 3+ 5- 4o   23o D4* 18 1.0
010124  3- 3o 1o 3+  4o 4o 5- 3o   26- D1  20 1.0
010125  2- 1+ 1- 1-  0+ 2- 3- 2o   11o      6 0.2
010126  2o 2+ 4- 3-  2o 2o 2+ 3-   20-     11 0.6
010127  2+ 2o 1o 1-  1- 1- 1- 1-    9- Q7   4 0.2
010128  0+ 1o 1+ 2-  3o 2o 3o 3-   15o      8 0.4
010129  5- 5o 2o 1+  1o 1o 2+ 3-   20o D5* 16 0.9
010130  2o 2o 0+ 0+  0+ 1- 0o 0o    6- Q2   3 0.1
010131  0+ 1- 4o 4o  4- 4- 4o 3o   23+ D3* 18 1.0
010201  2o 3+ 3- 2o  1+ 1o 2o 2o   16+      8 0.5
010202  3o 2o 1o 1o  0+ 1o 1o 1+   11-      6 0.3
010203  0+ 0o 0+ 0+  1- 0+ 0o 0o    2o Q1   1 0.0
010204  0o 0o 0o 0+  1- 0+ 1o 0o    2+ Q2   1 0.0
010205  0o 0o 0o 1-  1- 1- 1+ 2o    5+ Q7   3 0.0
010206  3o 2+ 4+ 3-  1+ 3- 3o 3-   22o D2* 14 0.8
010207  2+ 3- 2o 1-  1o 1o 2o 1o   13-      6 0.3
010208  1- 2o 2o 2o  0o 1+ 2- 3-   12+      6 0.3
010209  1+ 0+ 1o 1+  2- 1+ 2o 2-   11- Q0   5 0.2
010210  1+ 2+ 1+ 2-  2o 2o 1o 0+   12o      6 0.3
010211  3- 2o 2+ 2o  2- 0+ 1o 1+   13+      6 0.3
010212  2o 0+ 0+ 1-  1+ 2o 2- 3-   11o      6 0.2
010213  3- 4+ 4+ 3o  3+ 4- 4o 5-   30o D1  25 1.2
010214  4- 4- 3- 3+  4- 3+ 4- 3o   27o D3* 19 1.0
010215  1+ 1o 2+ 2+  1o 1+ 1- 1-   11-      5 0.2
010216  0o 0+ 0o 1-  1o 1o 1+ 2-    6o Q6   3 0.1
010217  2- 0o 0o 0+  0o 1+ 1o 0+    5- Q5   2 0.0
010218  1o 0+ 0+ 0+  1- 1- 1- 1-    5- Q3   3 0.0
010219  1o 1- 1+ 1+  2- 1o 1+ 1-    9o Q9   4 0.2
010220  1+ 2- 1- 3-  3- 1+ 2- 2-   14-      7 0.3
010221  2o 2- 1+ 2o  2+ 1+ 1- 2-   13o      6 0.3
010222  1o 1- 2o 2-  1- 1+ 1+ 2o   11-      5 0.2
010223  3o 3o 3- 2o  2+ 2o 1+ 2o   18+ D5* 10 0.5
010224  1+ 2o 1- 1-  2- 1o 0o 0o    7+ Q8   4 0.1
010225  0o 0+ 1- 1-  0+ 0+ 1+ 1-    4+ Q4   2 0.0
010226  2+ 1- 1+ 1o  1o 3+ 3- 4-   16o     10 0.5
010227  4o 4- 3+ 3o  2o 1o 1- 1-   18+ D4* 12 0.7
010228  0o 0+ 1o 3-  3+ 3o 3- 2-   15-      9 0.5
010301  3o 2- 1+ 0+  1- 2- 2- 1+   12- Q7K  6 0.3
010302  1+ 1+ 2- 2-  2o 2+ 3+ 3-   16+      8 0.5
010303  3- 2+ 1o 4-  4- 3- 4o 3-   23-     15 0.8
010304  3- 3+ 3+ 3-  3- 3- 5- 4+   26+     19 1.0
010305  5o 5- 4+ 3-  2o 2o 1+ 2-   24-     20 1.0
010306  2o 2o 2- 1+  2o 1+ 3- 2-   15-      7 0.3
010307  2o 3o 2o 2-  2o 3+ 2- 1o   17-      9 0.5
010308  1- 1- 2- 2o  1o 1+ 3- 3-   13- Q0K  6 0.3
010309  3- 1+ 2- 1+  2o 2o 1+ 0+   13- Q9   6 0.3
010310  0+ 2o 2- 2-  1o 2- 2+ 0+   11o Q6   5 0.2
010311  1o 2o 1o 1-  1o 0+ 1o 0+    7+ Q4   4 0.1
010312  0+ 0+ 1+ 2+  3+ 3o 3o 4-   17+     11 0.6
010313  3o 3- 2- 3+  2o 1+ 1+ 2o   17+      9 0.5
010314  3o 2o 2+ 2o  1+ 1o 1+ 1+   14+      7 0.4
010315  0o 0+ 1o 0+  1- 0+ 0+ 1-    4- Q1   2 0.0
010316  0o 0o 0o 0+  1- 1o 0+ 1+    4- Q2   2 0.0
010317  0o 0+ 0+ 0+  1o 2+ 2+ 2-    8+ Q5   4 0.1
010318  3o 3- 2- 1+  1o 2- 1+ 2+   15o      8 0.4
010319  2o 2o 2- 3+  4+ 5+ 7- 5+   31- D4  37 1.4
010320  5- 6- 6o 6-  7+ 7o 4+ 4-   44+ D2  74 1.8
010321  4o 2+ 2+ 1o  1o 1- 1- 1o   13o      8 0.4
010322  1- 1- 1- 1-  3+ 4+ 3+ 3o   17-     12 0.7
010323  4o 5o 3+ 4o  4- 5- 4+ 3o   32o D5  28 1.2
010324  1+ 4- 3+ 2o  2+ 3- 3o 0+   19-     11 0.6
010325  1- 2- 2o 3-  2o 1o 1+ 1-   12o Q8   6 0.3
010326  0+ 1- 1- 1o  2- 1- 1o 1o    7o Q3   4 0.1
010327  4o 3+ 2o 3-  2- 3+ 5o 6o   28o     27 1.2
010328  3o 2o 5+ 6o  6+ 6- 3o 4-   35o D3  44 1.5
010329  4- 4o 5- 4-  3+ 4o 2o 3-   28o     22 1.1
010330  2+ 2+ 3- 2o  3- 3- 3o 3+   21o     12 0.7
010331  7- 9- 9- 6+  7o 8o 8+ 7+   61o D1 192 2.1
010401  5o 6- 5+ 3o  3+ 3o 5- 5o   35o     38 1.4
010402  5- 4- 4- 3o  3o 4o 4- 3-   28+     22 1.1
010403  2+ 2- 1+ 1o  1o 3- 1+ 2o   13+ Q9   6 0.3
010404  2+ 2+ 2o 2-  5- 5o 5+ 2o   25+     23 1.1
010405  2- 2o 4+ 4+  3o 4- 3+ 3+   26-     19 1.0
010406  2- 2- 3+ 3-  3- 3- 3+ 3+   21+     13 0.7
010407  4- 4+ 3o 2o  2o 4- 5- 3-   26o     20 1.0
010408  3- 2o 3o 6-  7o 5o 7o 6+   39- D2  63 1.7
010409  3- 4- 4o 3+  3o 5o 3o 2o   27-     20 1.0
010410  3+ 2- 2- 2o  3o 3o 2- 3-   19o     11 0.6
010411  3o 2+ 2o 2o  4- 8o 8- 8+   37o D1  85 1.8
010412  7+ 6+ 5+ 5o  4- 3o 1- 1o   32+ D4  50 1.6
010413  1o 2- 3+ 7+  6- 5o 6- 5-   34+ D3  50 1.6
010414  4+ 4- 3+ 3+  3+ 3+ 3- 2o   26o     18 1.0
010415  3- 3+ 3- 2-  4+ 2+ 2o 2+   21+     13 0.8
010416  3+ 2+ 1+ 1+  2- 2- 1+ 2+   15+      8 0.4
010417  2o 2+ 1o 1o  1+ 2- 1+ 2+   13o Q7   6 0.3
010418  6o 7+ 7- 3o  2o 3- 2+ 3-   33- D5  50 1.6
010419  3- 2+ 1+ 1+  1+ 1- 1- 2o   12+ Q4   6 0.3
010420  3- 3- 1o 1+  2o 1- 1- 1+   12+ Q8K  6 0.3
010421  1+ 2- 0+ 1o  1o 3+ 2o 3o   14- Q0A  8 0.4
010422  4- 3+ 4o 4-  5o 6+ 5- 4o   35-     37 1.4
010423  4o 4+ 4o 3+  2+ 2+ 1+ 1o   23-     16 0.9
010424  1+ 2+ 2+ 2-  1+ 1o 1- 1+   12o Q3   6 0.3
010425  1+ 0+ 1o 2o  2+ 2o 2o 2-   13- Q5   6 0.3
010426  1o 2- 3- 2-  1+ 1+ 2- 2-   13o Q6   6 0.3
010427  1+ 1o 1o 1o  1o 1+ 1+ 1-    9- Q2   4 0.1
010428  2- 6- 4o 4o  6o 6- 4o 3+   34+     40 1.4
010429  4+ 4- 3- 1+  3- 3- 2- 0+   19+     13 0.7
010430  1- 0o 0+ 0o  0o 0o 1o 0+    2+ Q1   1 0.0
010501  1o 0+ 1- 1-  1o 0+ 2- 1-    6+ Q5   3 0.1
010502  1o 1+ 2o 2-  1o 1+ 1- 1-   10- Q6   5 0.2
010503  2o 1o 1o 2+  1+ 2- 2- 2-   13-      6 0.3
010504  1o 2o 3o 2o  1o 1o 2- 2-   13+      7 0.3
010505  0+ 0+ 1- 1-  0o 1- 1o 1o    5- Q2   3 0.0
010506  0+ 0+ 2- 1+  1+ 1o 2- 2o   10- Q8   5 0.2
010507  3- 4o 3+ 2o  3- 2o 3- 1-   20o     12 0.7
010508  1+ 1- 2+ 2+  3+ 4- 4+ 4o   22o     16 0.9
010509  5o 5o 4- 4-  5- 5+ 5o 4+   37- D1  39 1.4
010510  5+ 5o 4- 3-  3- 2+ 3o 3-   27+ D4  23 1.1
010511  2+ 1o 1+ 1o  0+ 1- 2- 3+   12-      6 0.3
010512  3+ 2+ 3+ 5-  5+ 4+ 4+ 5-   32+ D2  30 1.3
010513  5o 3+ 2+ 2+  3+ 4o 5+ 4+   30o D3  27 1.2
010514  4+ 3o 3o 1o  1o 2- 2- 1o   17-     11 0.6
010515  1+ 2- 3- 2+  2- 3o 4- 3o   19+     11 0.6
010516  3- 2o 3- 2-  1+ 1+ 1- 2+   15-      7 0.4
010517  2- 2o 1o 1o  1o 2o 2- 2+   13-      6 0.3
010518  3- 2+ 1o 1o  2- 1+ 1+ 3o   14+      8 0.4
010519  4o 4- 2- 1o  1+ 1- 2- 1-   15-     10 0.5
010520  1o 2- 2- 1+  2o 1+ 1o 1o   11o Q0   5 0.2
010521  1- 1- 1- 1+  1o 1- 1o 1-    7- Q4   4 0.1
010522  1+ 1+ 1+ 2o  2o 2o 3- 2o   15-      7 0.3
010523  2+ 2o 2- 1+  2+ 3+ 2+ 2+   18-      9 0.5
010524  2+ 2o 1- 1o  1o 1o 1o 1o   10o Q9   5 0.2
010525  1+ 1o 1o 1+  2+ 3- 3- 1o   13+      7 0.3
010526  2- 2o 2- 1+  1- 1- 1- 1o   10- Q7   5 0.2
010527  0+ 0+ 0+ 1o  1+ 4+ 3- 2o   12+      8 0.4
010528  2+ 2o 2+ 4-  4- 4+ 3+ 4o   26- D5* 18 1.0
010529  3o 2- 1o 1o  3o 3+ 1+ 1-   15o      9 0.5
010530  0+ 0+ 0o 0+  1+ 1- 1+ 1o    5+ Q3   3 0.1
010531  0+ 0+ 0o 0+  1o 1- 1- 1-    4o Q1   2 0.0
010601  0+ 1- 1- 2+  3o 2+ 3- 4-   16-      9 0.5
010602  5+ 4o 3o 4o  3+ 2o 3- 3+   28- D3  22 1.1
010603  2- 2- 2+ 1o  1o 1+ 2+ 2o   13+ Q0   6 0.3
010604  3o 1+ 1+ 2-  2- 2+ 1+ 2o   15-      7 0.4
010605  2+ 2o 1+ 1-  1- 1- 1- 2-   10o Q7   5 0.2
010606  1+ 1o 1+ 1o  2+ 2+ 2o 2o   13+      6 0.3
